"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",38.8785169449279,42.6008769487037,39.2108085470173,32.062709755117,38.12894954905
"2",38.450932079797,41.243464294669,44.1762288799462,32.8971809790908,54.1586914535914
"3",40.1249708561546,42.0949146173308,40.5731086718006,39.8507705234254,40.0607146595421
"4",36.7139373003282,41.1179063465617,33.5063671220684,39.3871840465606,45.6288330503433
"5",38.9603916880328,45.6291665669404,40.3736392778295,44.1126944985679,47.0256233727049
"6",35.3365106357673,43.6772941360506,36.3764933409231,41.8240684780432,31.1711637438702
"7",0,0,0,0,0
"8",39.0726819432352,42.836075634516,46.0081169875133,46.243665168278,41.3786993896182
"9",40.9809122259026,45.9241952841291,34.2457647176455,51.1099413294517,43.3971799523234
"10",42.5712308075344,40.5959128957389,40.5247959718808,39.9194264417602,53.6286431960698
"11",0,0,0,0,0
"12",44.8549249877573,42.1264512617611,43.8739770122254,43.7896794238442,43.6875648722704
"13",44.3076514975389,47.9609314778611,44.2025124594136,50.0400933257238,50.7634752908371
"14",47.7614455617596,50.9920727171941,55.5427123365156,60.3779825437406,56.7339655021177
"15",35.6125661501065,43.5193970319968,40.2785897038249,37.2560438848709,32.7995900785672
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",43.7929081315016,49.2925552468018,41.6089301604501,57.6406713243378,50.574738750209
"19",46.572729529784,50.7537914093764,44.4570077332455,52.4619204374324,49.1469815962269
"20",0,0,0,0,0
"21",50.6289434382175,51.7223516540526,52.249226896928,50.6804834637937,47.5298155642114
"22",56.6277001667442,60.3698188744628,54.5738926635222,59.1636961521027,60.2406516906396
"23",0,0,0,0,0
"24",41.17447513674,42.9000709522888,47.1861734528759,49.5354555627334,49.1279929138076
"25",46.5696400355486,51.3285002934341,46.8495816017887,53.7435147497876,43.5922957431731
"26",39.3662584605309,44.4874816547439,42.4366445956538,47.061529434306,40.0223883402891
"27",43.936592518171,53.1613353190287,40.483230169211,45.1136136584314,50.1891133512099
"28",41.6151046998242,37.2108384073806,40.8658254182776,42.6393333347001,36.9449619884032
"29",45.1506168172578,50.5435278332295,50.7694194221563,48.8072157296207,52.0754163972854
"30",43.7173077687702,43.0261636837754,42.511725084967,40.4853886470678,47.5954861588515
"31",49.9612392282743,50.9955775993144,51.5646933002812,56.9522773052861,50.0056271598796
