"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",169,0,154,0,0,0,0
"2",158,15,148,25,20,7,13
"3",173,12,155,18,22,8,12
"4",150,15,155,19,23,8,18
"5",161,15,141,18,19,9,17
"6",154,0,148,0,0,0,1
"7",180,16,153,21,23,10,14
"8",172,12,160,18,26,7,14
"9",176,15,158,13,14,8,9
"10",157,17,167,22,20,6,11
"11",0,0,1,0,0,0,0
"12",163,0,172,1,0,0,0
"13",164,14,166,18,22,9,12
"14",164,0,149,0,0,0,0
"15",171,1,163,0,1,0,0
"16",182,0,162,0,0,0,0
"17",158,14,163,15,17,11,7
"18",168,14,146,23,27,7,17
"19",197,13,174,18,21,6,16
"20",145,12,151,20,30,13,12
"21",0,0,0,0,0,0,0
"22",176,16,163,16,22,7,12
"23",164,0,171,0,0,0,0
"24",151,0,154,0,0,0,0
"25",175,0,176,0,0,0,0
"26",156,16,172,21,25,9,13
"27",155,13,148,16,21,6,13
"28",0,0,0,0,0,0,0
"29",173,16,168,22,23,9,12
"30",188,12,175,23,15,6,17
"31",152,0,158,0,0,0,1
"32",0,0,1,0,0,0,0
"33",166,15,196,20,27,10,11
"34",170,12,183,16,22,5,11
"35",151,15,151,20,29,8,18
"36",178,13,191,21,29,10,16
"37",171,0,157,0,1,0,0
"38",152,19,158,20,26,9,11
"39",176,0,172,0,0,0,0
"40",0,0,1,0,0,0,0
"41",170,12,170,21,26,10,14
"42",156,0,171,0,0,0,0
"43",153,17,161,19,24,6,12
"44",194,13,169,23,28,10,14
"45",167,0,169,0,0,0,0
"46",143,0,151,0,0,0,0
"47",186,18,178,17,23,8,16
"48",180,1,160,0,0,0,0
"49",170,16,154,14,19,7,11
"50",167,16,161,21,26,7,15
"51",170,17,177,15,28,7,16
"52",177,0,163,1,1,0,0
"53",162,1,152,0,0,0,0
"54",176,0,141,0,0,0,0
"55",188,17,191,15,22,7,15
"56",165,1,141,0,0,0,1
"57",1,0,1,0,0,0,0
"58",154,14,144,18,25,8,10
"59",145,17,145,17,27,11,12
